Pair,Momentum_Score,Rank,RSI_15,Volume_Ratio_15,Price_Change_15,RSI_30,Volume_Ratio_30,Price_Change_30,RSI_60,Volume_Ratio_60,Price_Change_60,RSI_240,Volume_Ratio_240,Price_Change_240,RSI_1D,Volume_Ratio_1D,Price_Change_1D
THETA/USDT,0.5276842014494303,82,46.89396660480275,1.3692025054720471,-0.4580690627202272,42.50321705815842,1.0783440529142108,-1.212262501457042,39.27812362613447,1.4092811645855572,-0.4112808460634486,39.52141106361413,0.8098234626346448,-6.2084993359893685,50.89083039089303,0.7615340645623486,7.103134479271995
1000LUNC/USDT,0.5270952671895337,83,45.62178626007546,2.419255745543831,-0.28342780926975086,40.13531739093576,1.5845481525011107,-1.5311162331247945,35.973690179987145,1.3224041210689905,-0.6478405315614527,34.23024229870316,0.4436007187517016,-6.224521793665728,43.379841904468066,0.6117978383211833,-5.153821757056775
LINK/USDT,0.5262567234891202,84,49.511694042857926,1.3568631843380066,0.46296296296296713,44.01671706767668,0.8912624505587068,-1.2483355525965458,39.88402647016984,1.275211614349935,-1.3086392369967876,40.671801890540195,0.7656458952267065,-4.069861462993904,56.597636589053096,1.0687251847839665,16.830708661417322
CELO/USDT,0.5259012376989385,85,46.069745169627765,1.4787395943257138,-0.3888722704157846,40.031394906240564,1.2208430284795804,-2.26005283240387,36.916095179262236,1.4126078887525868,-0.804289544235919,37.469742296254374,0.6655554283202043,-7.216494845360819,48.72526992133917,0.5372159220923689,5.113636363636361
DOT/USDT,0.5255588015709329,86,45.07499499952559,2.9177942976555222,-0.7949491334798809,37.902994563062116,1.7856984760196402,-2.135868468831949,35.50740119656753,2.020464777269317,-1.5976871576384704,35.91682376272162,0.6265129075886497,-7.425081122351602,45.80753857841011,0.8497719713113923,0.05412929167955435
MEME/USDT,0.5244396995832603,87,45.16418739625213,1.5514183272164712,-0.3993154592127816,40.088009224560984,1.0437237298676194,-1.9101123595505598,38.219793996797726,1.4307735226549012,-0.5694760820045573,38.09940123407797,0.947814840214829,-6.179473401397103,46.063981570623014,0.8437373800124951,-6.5310492505353395
UNI/USDT,0.5213008428220518,88,52.013537055088065,0.8787247927430062,1.242848688104157,47.70770264640478,0.6645788915248961,0.019491277653256683,44.43375530112616,1.0104585751224404,-1.0603431656063351,43.95478295631365,0.5920320810842727,-2.866603595080424,60.10828738382351,0.7381433499185259,21.316318090511643
AVAX/USDT,0.5208458024518153,89,46.19474498953386,1.393475491179358,-0.5209401534107323,39.98367339110645,0.9895439558908582,-1.2257696693272597,36.95353553878897,1.2720598808280412,-1.8932804725110237,43.15767298619999,0.9767116093974176,-4.643755898081148,57.781327768353954,1.2262574354355298,17.17708433967731
KDA/USDT,0.520550465012187,90,47.18977899354275,1.8732601320079216,-0.41208791208791745,40.378387501051144,1.1287645552225258,-2.641002685765438,37.22410025768389,1.5143429224420615,-0.8885850991114183,33.59849970971001,0.5544806214996404,-8.555812486861472,43.451695908255694,0.9932663883824452,-1.5168666515734626
ETH/USDT,0.520234722467008,91,49.32318519720875,0.9271147011333098,0.45369273958568207,44.437779783452285,0.7067679937400076,-1.4103930295242275,43.98889643229943,1.394028688868719,0.47807152972240924,49.472498781192876,0.8858099939407655,0.7110603761205296,74.01995655392915,0.8657374672048835,27.969714839593042
CGPT/USDT,0.5199733160978598,92,47.426004236530545,2.3467944044876767,-0.2065049044914876,40.991599248301824,1.5591039286970954,-1.9776876267748413,37.25522123497149,1.191670259245488,-0.7190549563430982,37.45641000219841,0.4575785264279018,-5.504497457958542,43.542284187740556,0.4162986216393411,-10.476102260096333
TNSR/USDT,0.5199263490920638,93,43.80343642861026,4.0361275309011075,-1.173881144534129,36.789711833706704,2.4074494046792934,-3.0237580993520585,34.590646743946095,2.238746741681541,-1.1013215859030847,36.55105040498257,0.6855367741843811,-7.167470709855286,47.6436535440465,0.33249854494358155,1.4307228915662538
SCR/USDT,0.5185675802518575,94,42.18127710265604,2.4020919039926034,-0.9762447120078108,37.94496786462758,1.7284319058318969,-4.5782376920664785,36.23016790283495,1.9782853712111355,0.032873109796183096,36.75786353901338,0.7444778376751208,-7.787878787878788,46.76747963948316,0.5017499151537186,-2.3740776387552014
MOCA/USDT,0.5182740631275812,95,47.238397456066224,1.4346145760680105,0.09400705052880214,45.815533266279935,0.7511170274219292,-0.02347417840374677,44.91154695487753,0.8276784005024279,2.097566822485918,43.348926864617894,0.25484365262234754,-2.204362801377717,52.5035325281323,0.5811486845728606,12.970822281167123
SNX/USDT,0.5182326918064479,96,46.53714037018837,1.6263478070834927,0.06480881399871467,40.5931483198686,1.0519295156050923,-1.8748013981569625,37.6431662744189,1.368701977743448,-1.0414997596538937,37.350128205586195,0.7473938387410669,-6.239562775163188,43.938114199778106,0.7426027504909378,-4.706063879031009
GMT/USDT,0.5177057749405193,97,45.777577371519726,1.9965916905713568,-0.2712854757929845,40.88453765782684,1.1451377136725838,-2.069672131147549,39.932453393527496,1.1972096486996398,0.801518666947898,38.59709135203715,0.7060236678594454,-5.291319857312721,44.53567442743756,0.6386076175844393,-4.475524475524473
TLM/USDT,0.517392799469282,98,43.039871166704636,4.403325755724795,-1.8747584074217214,34.31115587042157,1.8014642317919487,-3.3872502378687006,33.648344734593294,1.6441991452522815,-1.4748690083446476,36.72114073584573,0.7222918960191835,-7.285010041993793,47.346241415241515,0.5983949666295472,2.090872537193404
ICX/USDT,0.5170271453915681,99,48.28677537606569,1.593510311371662,0.0,40.55971545931598,1.1474212140265043,-1.3610315186246509,36.843343932445045,1.2714390852875588,-0.8639308855291624,36.22319696803064,0.5133940828996532,-7.397444519166113,48.220736597502714,0.236617820610916,3.3008252063015657
ICP/USDT,0.5169247686255635,100,45.53359576267713,1.7896315037993882,-0.7853881278538678,39.86246478737459,1.1784641318284648,-2.0212957949828567,37.038544919529734,1.4323633814233108,-1.2190684133915604,40.19583867162864,0.6081224489309471,-5.549756437021572,48.01715084363195,0.7997821725370723,0.42545320014799437
EIGEN/USDT,0.5165324567420237,101,47.936711363144724,1.0048463312216298,0.5223937927325741,46.08021846642245,0.938395287757585,-1.2529247490376594,44.49250473522654,1.368870648928298,1.773628938156354,42.66030870483714,0.9034892009808967,-4.858535166193903,47.30864101752522,0.8300499778291254,-5.136936675844093
MORPHO/USDT,0.5150184210777338,102,50.03872823854468,0.8634666078047646,0.8191164840131036,47.51977670165698,0.6094261994883573,-0.7010905853549936,45.2758497908446,0.9949022325014936,2.942194530979574,39.728371040945184,0.7323775162596178,-11.045758149735828,48.85167647102353,0.9343291457969167,5.412903606634798
ONE/USDT,0.5145277232918903,103,48.858844267944605,1.4882860778603906,0.0,45.1987996260373,0.9095625073659918,-1.3501350135013575,41.735924234036716,1.0424986026806624,0.5504587155963238,38.6976102674912,0.66905110273584,-7.588532883642508,45.008013593254745,0.9297596127049228,-5.0259965337954995
GALA/USDT,0.5141503636710337,104,44.342387028169334,1.8057303129714521,-1.068883610451304,38.89219525560939,1.1243248738789504,-2.230046948356798,37.21832717453638,1.4651480648807576,-0.5373134328358197,36.89843499930652,0.8004197323880317,-7.341490545050046,46.278710444996776,0.9532163239483733,-1.5366430260047268
ZEC/USDT,0.5131805658141712,105,51.25035043995645,0.9369924752761595,0.3231419338801953,47.42758815285381,0.7458613090797036,-0.6646971935007289,44.56136275731784,0.9074262767558614,0.8750000000000036,42.63260041380811,0.7012376384306013,-3.0979827089337153,42.9514737156587,0.5662713674822668,-3.880952380952387
IMX/USDT,0.5130756047249455,106,43.14647400117995,1.8420210845159488,-1.6094800141492744,39.71772318368348,1.080298715249215,-3.0334728033472755,39.697630361666405,1.029745248853067,0.7791266533792502,42.72596672350435,0.7499373704006501,-3.403959708232017,52.52853856341796,0.9464045805596044,13.533374157991432
CATI/USDT,0.5121557869114728,107,42.79208468339884,1.87815553024899,-1.4430014430014344,36.454602584841815,1.364126547995046,-2.6603325415676866,35.04560796694726,1.5184992224659661,0.061050061050054324,34.55842639077309,0.6453047828550492,-7.584650112866822,43.15719395520834,0.36640987165470357,-13.628691983122366
RDNT/USDT,0.5121032810909846,108,44.49223315174198,3.1516071549022238,-1.0249554367201472,37.703474871104255,1.643757920685592,-2.544975866608164,34.51674884747483,1.5816437441419033,-1.507760532150776,34.7326863380968,0.33814608881683195,-8.900738310090231,44.93954284813292,0.34051358497522854,0.6799637352674561
MELANIA/USDT,0.5117102837338161,109,48.78736403734354,1.4188370451713213,-0.6513243595310471,44.87215100498451,1.0105550355631583,-1.6337059329320713,43.2045028744903,1.1120940179426426,0.6156552330694866,41.823971874465094,0.2304258671673213,-5.298013245033115,48.87170580969818,0.5048120131893318,9.056244041944717
ARKM/USDT,0.5115401491751511,110,48.142587325474075,1.9742037205129594,-0.15255530129672443,42.9876329450003,1.2590976141470271,-1.5977443609022672,39.41278298078486,0.9270668512571498,-0.36162923486867393,39.15265239962057,0.477563670963796,-6.064956038040562,47.403482188581265,1.0121696645174154,-2.094632504207965
MASK/USDT,0.5111857273653042,111,42.85809142005378,1.8399633753894156,-1.027626777868794,37.82056251900234,1.318795256962338,-1.7227356746765323,37.65453059978112,1.3911720188634613,-0.2102102102102204,36.28609422170485,0.5436354267228528,-5.211749607871107,43.8550250887951,0.20465915046680824,-0.262565641410357
QTUM/USDT,0.5106575734821892,112,45.3942898936003,1.3992092231979179,-0.6297795771479888,40.62992616398966,0.8681323873610761,-1.9529516200621408,41.00299744256526,1.1156284664876752,0.5919854280509973,38.53277541205341,0.8207943755990869,-5.91993185689948,45.910883648022136,0.8161081358956308,-0.7194244604316552
MAVIA/USDT,0.5091814540593608,113,58.1502214143699,0.9473090612044429,1.4732965009208185,51.67650618122923,0.5063868267650501,-0.1208459214501545,46.99092747588037,0.4811918762068767,1.7857142857142942,43.583336143220784,0.29664752731510285,-3.558926487747955,47.30194352908012,0.32112694180783635,-1.2544802867383458
PAXG/USDT,0.5084847791919886,114,50.8914427054435,0.46565180912404786,0.1400572852329686,52.96768392130955,0.3328417095619785,0.12170129394016886,52.26146402776661,0.7763796528164119,0.17076595143391798,40.58037979455201,0.6940473080858093,-0.6814259269747529,45.074512366863395,0.5820629283979847,0.26873792484967635
PIXEL/USDT,0.5080224856477996,115,45.775496131708444,2.137760551221354,-0.13808340237503847,39.81023656212845,1.3990631350358227,-3.5218783351120644,36.911982522164244,1.3885473125222745,-0.632041769716958,36.81888666376876,0.524363543667334,-7.471852610030705,43.298288934632886,0.31947555286054524,-7.6844523870309045
ACT/USDT,0.5078783798649131,116,44.33905774781504,2.268356359353522,-1.0265982267848877,37.754148117785185,1.7208272356029921,-3.459262630860265,34.30300978551111,1.6265304748449179,-2.48275862068965,35.87351496490284,0.5616545915073309,-8.18181818181818,44.01204107007559,0.30689599584852845,-3.5470668485675283
AXS/USDT,0.5078122713697502,117,46.426719133900285,1.766208701831343,-0.6614303431169911,40.079695095234605,1.0326553507769838,-1.3147082990961392,37.004549127765074,1.2796049050313283,-1.1115685467270355,34.41176635737244,0.5466008764498034,-8.703914861269467,44.22161367812473,0.5595028404198178,-2.278275020341743
G/USDT,0.5075062001794214,118,43.83276325289702,1.9081549990980797,-0.15847860538826614,39.3491102110813,1.1967925634208783,-1.5625000000000042,36.85051000997624,0.945792501128076,0.39840637450198957,34.698745582557166,0.6915250413654249,-7.4944893460690665,44.694464308964996,0.982379119292893,-1.4866979655711987
FARTCOIN/USDT,0.5072261955528863,119,50.34705030151409,0.8476091325191308,2.3552052785923805,43.91651364614636,0.8130246371975365,-3.0544949670253487,37.83441629666527,1.2850440810709276,-1.2809187279151908,30.829916437585496,0.8971794191477395,-16.858864667807463,41.43668019076539,0.9089159226955077,-15.453239585695918
DASH/USDT,0.5069510019023473,120,45.825648180139524,1.3950115608745843,-0.7501172058133925,41.02205816413697,1.001243442438086,-1.4425314099581141,36.847396593712126,1.144627791070694,-1.4425314099581141,33.72638549422983,0.8363292923448667,-7.594936708860753,42.54881916185468,1.1885406389304667,-1.5799256505576205
APT/USDT,0.506663771764294,121,41.270545417562815,1.5928433304827907,-1.6257682081680542,34.27553926695499,1.2348783848377884,-2.8555443179617357,33.1899386757937,1.812590657540897,-2.1993499458288315,34.033140344563776,0.7996236532156266,-6.828643973329481,39.980219226814555,1.1473846226065039,-7.488679902473004
XLM/USDT,0.5065062871358038,122,47.51571916104276,1.2510338347216932,0.15814443858724156,43.90885636688619,0.9338452971821318,-1.284382009207886,41.600694830989994,0.8645639363527596,0.14131398050346938,40.55134970573172,0.35079124749747925,-4.996251107627294,56.11514450123388,1.0901173133421778,38.06489948172847
FLUX/USDT,0.5060197836514421,123,44.59463833609655,2.4659565839694655,-0.9523809523809509,40.56847439523886,1.2966962273687757,-3.0008110300081174,39.136245723245274,1.0697261073607396,0.3355704697986557,39.2240255012894,0.3227661217156801,-6.489444878811583,48.34710257051146,0.547316396284188,2.2659256092347153
SPELL/USDT,0.5051275372606351,124,45.037328854970035,1.5176135640420823,-0.6163021868787318,39.144017792473846,1.2575768973219474,-1.6912487708947872,36.67712439794824,1.1393789930850682,-0.5769996020692433,35.233321880562244,0.5745913361402559,-6.7201792047787965,45.482894884879485,0.44221796454676543,1.0107135637760065
KAS/USDT,0.504522019680224,125,44.95305994347667,1.763533482564687,-0.020844189682118028,39.709516768382855,0.997146745112122,-1.6509433962264155,38.46927769162669,0.9660049510874017,-0.8477204590096158,38.88606486821843,0.5804086463956007,-4.224086279209118,52.45008230347335,1.0034019209614,10.504492052522464
LUNA2/USDT,0.5041934751596521,126,44.49741184417666,2.3777284710157525,-0.8547008547008622,38.15601380508964,1.2530291996553473,-1.7543859649122888,35.57392802602452,1.1945826068907233,-0.7339449541284444,34.73681639099834,0.5964877291171922,-6.991404011461312,44.81898162719768,0.6140544337469799,-2.4624624624624745
JASMY/USDT,0.503443464499537,127,39.03291893721529,1.9230928234341436,-2.21801295368446,34.63427340392711,1.5015848432788363,-3.06555192051375,35.34270688263531,1.8420746112877728,-1.149212233549596,36.00849344950902,0.6173157390411849,-8.790832905763649,49.144513335191725,0.6118314519511564,13.189533239038179
CRV/USDT,0.5033765269371558,128,52.72088025773958,0.7869069367010435,1.9648397104446762,48.530918441795414,0.686265688829296,-3.048180924287111,46.21519661218167,0.8087638873434251,-0.8040201005025134,45.13278608672227,0.5945210198708258,-8.526413345690452,63.629369052689114,1.3301672569486995,64.5
ZRX/USDT,0.5033233923649365,129,45.606589548785884,1.7342469738740933,-0.6589147286821839,40.3191438147385,1.0996233504091235,-1.0424710424710562,37.61728518734985,0.8945693891873742,-0.2723735408560443,37.269053832606225,0.4006545351358691,-6.254572055596198,47.46545285157989,0.7467302834691157,3.1777956556717695
PENDLE/USDT,0.5031047206049262,130,50.21293307854054,0.7829934501155694,2.1254413193374804,44.920224671547665,0.47918251876317647,-2.3663949275362475,43.562529253206996,0.9561911799329498,-2.02963771080503,44.677377533895765,0.746899515638834,-3.6831055123738112,53.28108003671907,0.9911942117574143,6.598019606390617
LUMIA/USDT,0.5028705914103849,131,49.59157336457445,1.7087774581839923,0.7997630331753495,44.525589778765706,0.8895169467163789,-2.071942446043161,42.913425065127186,0.4618027657209159,-0.46797309154723327,42.9184032629201,0.3840554137543506,-9.374167776298272,58.01600033735568,0.8145026342935373,27.644411102775692
CHR/USDT,0.5020389247335006,132,45.54173986937904,2.04397377473591,-1.297194684665677,39.707536640246765,1.147642858926811,-2.6422552793092553,36.91826186229284,0.8769527002832523,-0.34075178362260355,38.18785157738629,0.912375661322214,-7.6475231892638575,49.583044070473406,1.3249130399517937,2.1724890829694385
RLC/USDT,0.5018521846158387,133,46.66703649342518,1.451704113401223,-0.7723498744931461,40.57743112770262,0.9718002743524718,-1.598851124940157,38.47248467469646,1.1966568794560335,-0.019455252918285794,37.216589520962145,0.455505580679348,-4.96532593619971,45.782935093059216,0.5692711162504221,1.2513548132821122
SAFE/USDT,0.5018275552672857,134,48.833429485601854,1.6566572262623245,0.1506024096385615,43.18791180407525,1.1348014239617468,-0.9363694403064396,37.95489084321641,0.9782265883503916,-0.8730834752981245,34.28906701278747,0.2069702613968501,-6.732117812061704,46.0467709984148,0.2118922178011946,4.115410422724229
BOME/USDT,0.5017464203317356,135,44.12492032858254,1.4520906146238672,-1.0183299389002063,37.67161742151218,1.2135865481783776,-2.8485757121439375,35.02069961270948,1.4047596554287352,-2.1148036253776406,37.1503327206076,0.6103542538193717,-7.384468794664134,48.664886710434104,0.6815126617870874,1.7791732077446343
HOT/USDT,0.5014818415191691,136,46.16554112543864,1.1456973576949718,-0.2932551319648059,42.11281959959844,0.9772928524047096,-1.5444015444015402,41.704629248365464,1.0529206573599361,0.7905138339920925,39.84347177719437,0.5017921148607076,-6.593406593406595,50.192228351537,0.6895626902714349,7.708553326293563
FORTH/USDT,0.5011314391477709,137,46.626680631173784,0.9272242416978669,0.19601316616739092,42.44559166813762,1.0999999999999999,-1.3113798630336597,40.87072934824723,1.0390306389208406,-0.2723993226827679,40.49798554826953,0.4996794804354277,-3.2981153626499156,53.32850146254093,0.4152295566187539,8.446081178448477
KAITO/USDT,0.5006522133320589,138,47.161254953051106,1.1828707302168648,0.11147384345887952,42.32190380177006,1.0234996563029013,-1.8268405027714782,40.175510818253976,1.355043951035084,-0.8282063416942699,32.373922971103255,0.7427426391672916,-7.638633859713543,34.88975481802508,0.24227247305030528,-24.265414258188827
USDC/USDT,0.5005930051773172,139,53.721828187735284,0.14151845140614097,0.010005002501249523,53.341799344439636,0.31253797459738664,0.0,52.60136493866445,0.7874321812046343,0.010005002501249523,50.10218896196426,0.4898235778707868,0.0,46.708702142931884,1.1687371775410078,0.0
BIGTIME/USDT,0.49995617829836136,140,46.20581827865896,1.5806262374182114,-0.0626076068242266,42.02077473151503,0.8709110944588028,-2.0705521472392485,39.35604719229411,0.39876228733624114,0.7896399241945679,42.46801820906442,0.5726698659106303,-5.029761904761896,53.158563146381056,1.2940480622793749,9.80729525120441
PHB/USDT,0.4993661477922435,141,45.218559493868895,1.6850954455608067,-0.7914659325533462,39.64838105189273,1.1350703085913798,-3.3037061881603305,39.71376160869614,0.9713251605929908,0.470465237846321,40.24266852456448,0.3447244560721676,-7.119845360824745,51.07056668768649,0.625036018079924,12.82553358135892
RONIN/USDT,0.49854179285075356,142,45.480411090416446,1.4694587682552993,-0.3649635036496353,40.491398099454685,0.7786552988555887,-1.9924609585352717,39.60235384560442,0.8681918101191406,0.2570694087403724,40.999438126638594,0.4571322629037166,-3.8054968287526343,51.17359805007071,0.4041823321036112,3.762827822120874
NOT/USDT,0.4978785030043393,143,46.38575214534381,1.1623037409586623,-0.6012024048096121,40.07112789861032,1.0001425293395108,-2.4582104228121784,37.683675563678875,1.49907614374228,-0.551654964894692,38.84275437705012,0.767959999232108,-5.661274976213139,44.48417241180307,0.8719449471047023,-7.974038015762646
HIGH/USDT,0.4978731446427578,144,38.987154050513595,4.014492096763815,-2.153110047846899,28.12395418479292,2.017103990042355,-4.40734557595993,30.4432657740348,2.3571464084630285,-1.935262887480729,32.536159843214975,1.0203750581215303,-9.05336721728082,44.05044115928233,0.17699364062633124,-1.6320219893489012
WIF/USDT,0.49538332588792716,145,43.109605408722246,1.5940803282277969,-0.9154008651041139,35.04251601403148,1.2032576909677677,-3.6975447520297315,33.17276868773283,1.374539624228517,-3.6692759295499,35.237729357215656,0.7737136932579635,-9.056464282413833,47.01553049393148,0.7519480930913929,-6.0461567804691985
TIA/USDT,0.4952177204989647,146,40.97561051072059,1.3101706844552166,-3.4595946438805822,36.853168302969486,1.2681166619030588,-4.598115442047265,36.48482059547944,1.8760123553333103,-1.3786128706020138,39.78044367802519,1.0143085146547752,-5.685057003257335,48.133807312996744,1.19172362078314,0.6077378045471865
ONG/USDT,0.49515247098769444,147,44.71807727543811,1.5137658549389286,-1.0766067950659985,37.58800989139772,1.1950260206482548,-2.318499919867505,34.87701911013227,1.03473881296132,-0.6249999999999916,33.00889083479987,0.575252455300836,-7.703180212014132,42.321867423577096,0.7802634982795025,-1.3913606212586953
BICO/USDT,0.49464303453132197,148,48.12108732682796,1.1261216408274684,0.08928571428571684,42.55664394173988,0.7722639104822372,-2.2667829119441945,38.874818859250404,0.6705319285074539,-0.7085916740478256,41.78077078776627,1.0624843374165875,-4.102564102564113,53.45560712988192,2.501374783411995,7.061068702290066
ATA/USDT,0.4943582251342148,149,32.97359869307779,2.7839824593343008,-2.549019607843129,31.175620694355388,1.8179782151401715,-3.682170542635657,31.139783935000935,1.9166175145292954,-2.73437500000001,33.203523018472566,0.8870410719640106,-9.800362976406536,45.47144033766682,0.6690978973409623,-5.142857142857145
NKN/USDT,0.4935648744503084,150,44.693241167812964,1.4065655479714825,-1.050788091068295,40.93290360069832,1.0860952193058573,-2.887590237194914,39.53050734604331,0.9406885927641849,0.569597721609115,38.54602645519467,0.6048273543197926,-9.367982034007055,48.56760782840892,0.14729018843141906,4.590892262125144
MANA/USDT,0.4932794812549219,151,45.68122060572891,1.2719846532874897,-0.5964214711729701,41.071013036691,0.8353017819913137,-1.4464168310322205,38.96005932752858,1.3039410480994569,-0.03334444814937946,36.322168121868145,0.5791901060336121,-6.954361999379068,46.52584286096437,0.6851364719922998,-0.6299734748010469
XAI/USDT,0.4932208242843662,152,45.90620098821353,1.0511846363524668,-0.7970342910101944,40.841301815098255,1.1533711891050098,-3.218806509945757,38.77801253582611,1.3807642716618198,0.4316006755488854,37.993745216280445,0.8661470824423185,-6.466270534778053,42.48446610644348,0.6150704697718015,-10.777944361152752
MANTA/USDT,0.4931517552436208,153,43.822335623398686,1.309184306575193,-1.1836913634370925,38.21043582785624,0.9544476611259579,-5.094736842105263,38.08423776534791,1.1072718229315257,-0.17722640673460852,41.868857618896065,0.8921655137820345,-2.0434782608695694,49.39390035780694,1.1239406272872898,2.0380434782608714
ARB/USDT,0.4929356679939594,154,47.21065760581459,1.2307625338004062,0.047314880529921444,41.74294722499723,0.754311449478622,-2.4007386888273237,37.98433639216743,1.1035889340672438,-0.9838369641602205,39.45161374639076,0.7191125982386027,-7.098901098901098,51.31249694077036,1.0983969866305099,6.6868533938935215
TAO/USDT,0.4928975071155957,155,37.3834202383285,1.6168694772607235,-2.1678966789667986,27.899305496941025,1.4372451737925405,-4.31849529780565,24.016014884498333,1.8327303582325682,-4.1052843280205105,27.450357825065907,0.8944157744386037,-11.826714133801833,44.749741760808924,0.7377244843192841,1.527814745807828
ATOM/USDT,0.4927707417138688,156,44.580382423383185,1.1487756459101746,-0.43535045711799,41.73080240083294,0.8503295499171792,-1.102702702702706,39.828704797369305,1.2072428339227281,-0.2398604448321003,39.969599076673695,0.82822863236922,-5.318708609271516,48.19544974554777,0.88284278402838,-0.7805724197745116
CHILLGUY/USDT,0.49253981919285944,157,42.43074166716659,2.682102666375319,-1.3388984368606258,32.903238581522814,1.7548189532850107,-5.539728257466649,27.188763158858237,1.6442245924821148,-5.520828437593018,29.630635665537582,0.5903740588702763,-12.942500216381516,44.32970946115533,0.3071621417544992,-16.385628974824385
DYDX/USDT,0.4923848750313086,158,42.61728645190368,1.7442580818275328,-1.2590229981534433,36.01787271169222,1.0596889034509336,-2.470978441127699,33.35351960197366,1.2092159699144236,-1.0435953543174523,35.78379813015731,0.6207026317469694,-7.2836197382941865,45.705901738248656,0.8581769839156398,-3.984323971260628
WOO/USDT,0.49210700761326825,159,46.23908910076476,1.4948269003175325,-0.844875346260387,40.983899664895226,0.9307924728587145,-2.3328785811732646,37.538071744625036,0.9500675678709742,0.013970382788482987,33.69175872925646,0.5470586888299694,-9.172798782035017,40.41598922899783,0.9506814009702373,-8.100128369704745
FIDA/USDT,0.49162024828354317,160,51.168248932297885,0.8610413692466685,1.0396975425330717,46.87628172124596,0.4642870976897164,-1.301818853291486,44.071737624248755,0.48144451326737153,0.23441162681669034,46.141408182498054,0.37642598369485863,-0.2705476257113524,59.047233708522754,0.6201174221692503,27.080361388492623
JTO/USDT,0.4914657615048967,161,49.444571765619706,1.0198436751559485,0.9527842473004455,46.549814453074184,0.7868437077613543,-0.3447015198203458,43.44099255033346,1.0144870141164046,-0.21965378379791758,40.5434120999179,0.5123296899931871,-5.4633711427014635,44.5812997653175,0.9403021406591761,-2.7615020125337444
LPT/USDT,0.4911546313460651,162,45.04201319654805,1.5937138247729707,-0.5583220159951701,40.20561626834942,1.0198261839405143,-1.9053289669544524,38.10050228199514,1.1233537822614352,-0.8873514814257808,38.5860523195375,0.24344588484313828,-4.699927693420103,45.69691593049759,0.16209048024697087,-1.8761167361524766
DEGEN/USDT,0.4904197263299914,163,38.8090580933492,0.7506118876973058,-3.5513103110458037,40.36120023205006,0.9651803709166049,-1.7718991764412249,42.65997507530056,1.1369218587327927,-0.2533569799847883,45.777706784354315,3.8960487536790587,7.5724439584472485,47.76039634977612,1.0283832943555713,-11.525499887665703
DOGS/USDT,0.49000984649540913,164,48.815998316641775,1.1979573476291248,0.1419446415897642,42.43630607770786,0.8414117668551991,-2.422145328719707,38.40695907839697,1.0121512404682342,-0.6342494714587701,40.88045241530353,0.7606846005274026,-3.358464701850571,47.23436591844314,0.823418101261217,-8.973531310522908
CHESS/USDT,0.4899670331768031,165,40.44609383947353,1.8035517312811424,-1.7983651226158062,37.20925054393663,1.249613772705167,-3.039268423883806,34.666144752382024,1.168723315346494,-0.4972375690607723,35.69694832217941,0.4084118023002998,-7.008260196179647,44.68063480575868,0.2687172820571285,2.0975056689342533
ME/USDT,0.4896696219890745,166,44.51015997116278,1.6631965556944324,-0.09835259404967088,38.912006499759,1.0648519984256,-1.4313440077632256,36.815328693903524,1.0306931483659323,-0.8539709649871913,33.72804247407859,0.3743261186357395,-7.825791085403205,45.548187857430236,0.23869092859878113,1.0572139303482526
T/USDT,0.4884267856453681,167,45.8029453599776,0.9386824302378531,-1.0106681639528332,45.90467642045737,0.600841806466823,0.1704545454545385,46.16317828643248,0.525090080075288,2.4404416037187695,45.293817221780174,0.8451279943498756,-0.6200676437429481,50.25222151130616,0.7193596144018843,5.885885885885875
COTI/USDT,0.4884036494606814,168,43.50361461074996,1.8436748904038267,-0.8156028368794364,37.13848056743259,0.9142264059442782,-3.0686546463245503,35.4102520764787,1.0529908414070435,-1.3410975824951417,37.17846409469087,0.7732900535012253,-6.816666666666661,45.990738123419696,1.155597521009685,-1.5845070422535297
ZETA/USDT,0.48838389143045285,169,45.47338056376684,2.062796428916043,-0.7770762506070861,39.25596722577905,1.1652814469535364,-1.7788461538461449,35.48289942635344,0.8560459039876398,-1.208897485493231,35.682624830862224,0.4948749131716806,-7.472826086956516,45.56269897270647,0.7304964144273113,-0.04892367906065997
KAIA/USDT,0.4883195819912036,170,50.39692524309845,0.768152804622632,0.8911521323997532,45.526162592727744,0.6272414143671226,-0.8135168961201474,41.190712382933334,0.9640689269073417,-0.18891687657430398,37.95713030213351,0.5163245186088441,-4.287439613526567,46.28679309366827,0.4129565452127791,0.6349206349206354
COS/USDT,0.48714919339006,171,46.489416027669236,1.1477018123127685,-1.204489460717224,41.37825784636976,0.8590962547420252,-0.46883618312189984,38.29023997841135,0.957899958935319,-0.3038674033149215,34.71046936804672,0.4587021063388319,-10.357675111773478,50.5521303826528,1.8170364344113703,8.508719182200837
AVA/USDT,0.48712238984989326,172,42.161111136448625,2.2050937847486387,-1.0745352208766985,36.831940103003525,0.9406671218899841,-3.2365699032365836,35.80206821180839,1.2764344924196152,-0.7868628121792762,37.456400175677345,0.49219792483333014,-7.2593540134314045,46.529463472059945,0.49471799477821404,2.4553965730436165
YGG/USDT,0.4870883677531491,173,39.98086453990871,3.9386911056874157,-2.278177458033572,33.59581378618613,2.059369350534501,-5.069930069930077,31.631239661557657,2.6030108468710784,-2.688172043010755,34.22764202083678,0.7577559407448525,-8.89261744966443,43.00686133175775,0.5903300421883647,-7.126567844925891
