Pair,Momentum_Score,Rank,RSI_15,Volume_Ratio_15,Price_Change_15,RSI_30,Volume_Ratio_30,Price_Change_30,RSI_60,Volume_Ratio_60,Price_Change_60,RSI_240,Volume_Ratio_240,Price_Change_240,RSI_1D,Volume_Ratio_1D,Price_Change_1D
MORPHO/USDT,0.4728300221772138,82,44.31224628417157,0.6354983243693346,-0.7714669051878373,44.73736064537859,0.5350470279552834,-2.085172109443957,43.05787874869748,1.5794210718877217,1.5271978493393552,38.46096220943418,0.8692781494434594,-9.751881228391305,48.21631990705621,0.9297257713356719,4.698660055486696
BCH/USDT,0.4726625377412428,83,41.698108296289135,0.9090227577465821,0.2845456162191042,39.90766512545786,0.6181501101583742,-1.3298337707786565,38.34743856425223,0.7664521655564085,-3.0933150025777625,48.351555907441295,0.877693275007067,1.3846430498111728,61.66783741600627,1.355607422795693,8.799691238903879
CELO/USDT,0.4718297332952178,84,40.332890768955295,0.9979289231055106,-0.5979073243647239,38.35920392207741,0.9119328839424334,-3.7348002316155084,34.6989162861549,1.678563283752389,-1.5398282499259646,36.49163589359179,0.779302949588588,-6.364404393128698,48.548642306790406,0.5321494264870144,4.955808080808078
XMR/USDT,0.4699616340991934,85,42.42280313559344,0.6372144140251658,0.1107945552390069,40.88838481659131,0.8178111128292503,-2.3683804230353607,41.93564990029534,1.005707845201711,-0.5844829211576575,42.47814659059307,0.9151310315167405,-2.5294226384866536,45.46149935840761,0.6457121211501529,-3.097426470588222
ZEC/USDT,0.46879631767776175,86,46.98719916692229,0.7319720619330127,0.19925280199252376,44.74580775311186,0.6169322588092757,-2.116788321167894,42.1131850356737,1.0546668365708405,0.09952724558347635,41.52499772471356,0.8682397079160943,-2.848865282472235,42.50361344403548,0.5633809351357335,-4.2142857142857215
CFX/USDT,0.4685657954882001,87,33.912314547242275,0.23857568036791174,-6.525037936267081,36.830376221697136,0.5915731392017258,-20.14564032178124,43.19648737408392,2.444579089005997,6.81087699607163,53.42139320564727,3.2535386202998944,15.193354970020357,74.46430805136441,3.8870323787415693,127.97645006541651
ARKM/USDT,0.46795056589074957,88,42.31024520217386,1.1553947240815714,-0.24861350162556486,40.48284392231865,0.9210353772364228,-3.192279138827022,36.64130906200786,0.8814773650218543,-1.4919735599622321,37.801925457002596,0.5710443095797506,-5.40442509974611,47.10572731327946,1.0045288254463225,-2.468674022816531
LINK/USDT,0.4676538427602008,89,41.67517209504706,0.8286655382380158,-0.1466771973372436,39.56953861918766,0.7208934626167558,-2.741306378069542,36.17549951484026,1.3708995355524107,-2.3604676814471697,39.10216310808297,0.9011736546759002,-3.73389858144465,55.79261808073587,1.0601314310016559,16.15485564304463
HOT/USDT,0.4671390604884569,90,40.096466330386605,0.776443358892111,-0.29382957884426686,40.272875174475,0.7578078700254828,-2.8625954198473353,40.00686664410243,1.1334580612644725,0.7920792079207898,38.91140375260822,0.6074988776039064,-5.302325581395347,49.954866937680826,0.6843475771247293,7.497360084477296
ZRX/USDT,0.4666608982563078,91,42.424352446230756,1.1826229685677008,-0.5044625533566037,40.47711735400479,0.7513673618658284,-2.0252197172334627,36.87701311584682,0.862709233196773,-0.812379110251447,36.93237888094286,0.4806646535600878,-5.247597930524757,47.42135806098285,0.7405147335680877,3.1375703942075743
RSR/USDT,0.4663985113910983,92,36.33851618139562,1.0103080979486498,-0.7718798242488907,39.09493868338539,0.9143440613180598,-2.7919962773382845,39.98733135131445,1.391484462246139,0.3000840235265961,40.47492593274095,0.6910086167969715,-5.346624376982331,49.788800661085666,0.6798834091234452,2.5527736867943034
